anio,prov_id,prov_nombre,grupo_edad,sexo,proy_pob
2010,74,San Luis,45 a 49,Mujer,11996
2010,74,San Luis,50 a 54,Mujer,10991
2010,74,San Luis,55 a 59,Mujer,9999
2010,74,San Luis,60 a 64,Mujer,8686
2010,74,San Luis,65 a 69,Mujer,7089
2010,74,San Luis,70 a 74,Mujer,5361
2010,74,San Luis,75 a 79,Mujer,4146
2010,74,San Luis,80+,Varón,2829
2010,74,San Luis,20 a 24,Varón,17490
2010,74,San Luis,25 a 29,Varón,16581
2010,74,San Luis,30 a 34,Varón,16967
2010,74,San Luis,35 a 39,Varón,14825
2010,74,San Luis,40 a 44,Varón,12993
2010,74,San Luis,45 a 49,Varón,11983
2010,74,San Luis,50 a 54,Varón,10792
2010,74,San Luis,55 a 59,Varón,9720
2010,74,San Luis,60 a 64,Varón,8248
2010,74,San Luis,65 a 69,Varón,6342
2010,74,San Luis,70 a 74,Varón,4428
2010,74,San Luis,75 a 79,Varón,3125
2010,78,Santa Cruz,80+,Mujer,1495
2010,78,Santa Cruz,20 a 24,Mujer,11255
2010,78,Santa Cruz,25 a 29,Mujer,11885
2010,78,Santa Cruz,30 a 34,Mujer,11848
2010,78,Santa Cruz,35 a 39,Mujer,9799
2010,78,Santa Cruz,40 a 44,Mujer,8053
2010,78,Santa Cruz,45 a 49,Mujer,7244
2010,78,Santa Cruz,50 a 54,Mujer,6095
2010,78,Santa Cruz,55 a 59,Mujer,4900
2010,78,Santa Cruz,60 a 64,Mujer,3756
2010,78,Santa Cruz,65 a 69,Mujer,2844
2010,78,Santa Cruz,70 a 74,Mujer,2049
2010,78,Santa Cruz,75 a 79,Mujer,1463
2010,78,Santa Cruz,80+,Varón,984
2010,78,Santa Cruz,20 a 24,Varón,12416
2010,78,Santa Cruz,25 a 29,Varón,13062
2010,78,Santa Cruz,30 a 34,Varón,12985
2010,78,Santa Cruz,35 a 39,Varón,10603
2010,78,Santa Cruz,40 a 44,Varón,8657
2010,78,Santa Cruz,45 a 49,Varón,7945
2010,78,Santa Cruz,50 a 54,Varón,6795
2010,78,Santa Cruz,55 a 59,Varón,5336
2010,78,Santa Cruz,60 a 64,Varón,3829
2010,78,Santa Cruz,65 a 69,Varón,2629
2010,78,Santa Cruz,70 a 74,Varón,1870
2010,78,Santa Cruz,75 a 79,Varón,1191
2010,82,Santa Fe,80+,Mujer,67309
2010,82,Santa Fe,20 a 24,Mujer,135228
2010,82,Santa Fe,25 a 29,Mujer,131404
2010,82,Santa Fe,30 a 34,Mujer,127131
2010,82,Santa Fe,35 a 39,Mujer,106784
2010,82,Santa Fe,40 a 44,Mujer,94373
2010,82,Santa Fe,45 a 49,Mujer,92785
2010,82,Santa Fe,50 a 54,Mujer,88072
2010,82,Santa Fe,55 a 59,Mujer,82277
2010,82,Santa Fe,60 a 64,Mujer,74102
2010,82,Santa Fe,65 a 69,Mujer,62846
2010,82,Santa Fe,70 a 74,Mujer,54369
2010,82,Santa Fe,75 a 79,Mujer,46489
2010,82,Santa Fe,80+,Varón,30934
2010,82,Santa Fe,20 a 24,Varón,135868
2010,82,Santa Fe,25 a 29,Varón,131552
2010,82,Santa Fe,30 a 34,Varón,125448
2010,82,Santa Fe,35 a 39,Varón,104200
2010,82,Santa Fe,40 a 44,Varón,91312
2010,82,Santa Fe,45 a 49,Varón,88330
2010,82,Santa Fe,50 a 54,Varón,82833
2010,82,Santa Fe,55 a 59,Varón,75919
2010,82,Santa Fe,60 a 64,Varón,64976
2010,82,Santa Fe,65 a 69,Varón,51678
2010,82,Santa Fe,70 a 74,Varón,40250
2010,82,Santa Fe,75 a 79,Varón,29661
2010,86,Santiago del Estero,80+,Mujer,9462
2010,86,Santiago del Estero,20 a 24,Mujer,36039
2010,86,Santiago del Estero,25 a 29,Mujer,33652
2010,86,Santiago del Estero,30 a 34,Mujer,32713
2010,86,Santiago del Estero,35 a 39,Mujer,27236
2010,86,Santiago del Estero,40 a 44,Mujer,22255
2010,86,Santiago del Estero,45 a 49,Mujer,20371
2010,86,Santiago del Estero,50 a 54,Mujer,19147
2010,86,Santiago del Estero,55 a 59,Mujer,17131
2010,86,Santiago del Estero,60 a 64,Mujer,14221
2010,86,Santiago del Estero,65 a 69,Mujer,11560
2010,86,Santiago del Estero,70 a 74,Mujer,9447
2010,86,Santiago del Estero,75 a 79,Mujer,7322
2010,86,Santiago del Estero,80+,Varón,5468
2010,86,Santiago del Estero,20 a 24,Varón,35768
2010,86,Santiago del Estero,25 a 29,Varón,32587
2010,86,Santiago del Estero,30 a 34,Varón,31550
2010,86,Santiago del Estero,35 a 39,Varón,26810
2010,86,Santiago del Estero,40 a 44,Varón,22630
2010,86,Santiago del Estero,45 a 49,Varón,20669
2010,86,Santiago del Estero,50 a 54,Varón,19275
2010,86,Santiago del Estero,55 a 59,Varón,17632
2010,86,Santiago del Estero,60 a 64,Varón,14217
2010,86,Santiago del Estero,65 a 69,Varón,10823
2010,86,Santiago del Estero,70 a 74,Varón,8010
2010,86,Santiago del Estero,75 a 79,Varón,5538
2010,90,Tierra del Fuego,80+,Mujer,16936
2010,90,Tierra del Fuego,20 a 24,Mujer,64145
2010,90,Tierra del Fuego,25 a 29,Mujer,59743
2010,90,Tierra del Fuego,30 a 34,Mujer,58606
2010,90,Tierra del Fuego,35 a 39,Mujer,47632
2010,90,Tierra del Fuego,40 a 44,Mujer,39744
2010,90,Tierra del Fuego,45 a 49,Mujer,38087
2010,90,Tierra del Fuego,50 a 54,Mujer,37567
2010,90,Tierra del Fuego,55 a 59,Mujer,34092
2010,90,Tierra del Fuego,60 a 64,Mujer,27793
2010,90,Tierra del Fuego,65 a 69,Mujer,21092
2010,90,Tierra del Fuego,70 a 74,Mujer,16786
2010,90,Tierra del Fuego,75 a 79,Mujer,13914
2010,90,Tierra del Fuego,80+,Varón,9437
2010,90,Tierra del Fuego,20 a 24,Varón,63837
2010,90,Tierra del Fuego,25 a 29,Varón,58760
2010,90,Tierra del Fuego,30 a 34,Varón,57210
2010,90,Tierra del Fuego,35 a 39,Varón,45885
2010,90,Tierra del Fuego,40 a 44,Varón,37992
2010,90,Tierra del Fuego,45 a 49,Varón,35635
2010,90,Tierra del Fuego,50 a 54,Varón,34879
2010,90,Tierra del Fuego,55 a 59,Varón,32454
2010,90,Tierra del Fuego,60 a 64,Varón,25794
2010,90,Tierra del Fuego,65 a 69,Varón,18363
2010,90,Tierra del Fuego,70 a 74,Varón,13076
2010,90,Tierra del Fuego,75 a 79,Varón,9580
2010,94,Tucumán,80+,Mujer,532
2010,94,Tucumán,20 a 24,Mujer,5334
2010,94,Tucumán,25 a 29,Mujer,5613
2010,94,Tucumán,30 a 34,Mujer,5685
2010,94,Tucumán,35 a 39,Mujer,4899
2010,94,Tucumán,40 a 44,Mujer,4322
2010,94,Tucumán,45 a 49,Mujer,4343
2010,94,Tucumán,50 a 54,Mujer,3463
2010,94,Tucumán,55 a 59,Mujer,2447
2010,94,Tucumán,60 a 64,Mujer,1631
2010,94,Tucumán,65 a 69,Mujer,1046
2010,94,Tucumán,70 a 74,Mujer,713
2010,94,Tucumán,75 a 79,Mujer,480
2010,94,Tucumán,80+,Varón,268
2010,94,Tucumán,20 a 24,Varón,5718
2010,94,Tucumán,25 a 29,Varón,5861
2010,94,Tucumán,30 a 34,Varón,5951
2010,94,Tucumán,35 a 39,Varón,5032
2010,94,Tucumán,40 a 44,Varón,4384
2010,94,Tucumán,45 a 49,Varón,4548
2010,94,Tucumán,50 a 54,Varón,3888
2010,94,Tucumán,55 a 59,Varón,2689
2010,94,Tucumán,60 a 64,Varón,1742
2010,94,Tucumán,65 a 69,Varón,1024
2010,94,Tucumán,70 a 74,Varón,631
2010,94,Tucumán,75 a 79,Varón,358
2013,2,Buenos Aires,80+,Mujer,101073
2013,2,Buenos Aires,20 a 24,Mujer,107904
2013,2,Buenos Aires,25 a 29,Mujer,123291
2013,2,Buenos Aires,30 a 34,Mujer,122399
2013,2,Buenos Aires,35 a 39,Mujer,117873
2013,2,Buenos Aires,40 a 44,Mujer,103449
2013,2,Buenos Aires,45 a 49,Mujer,90235
2013,2,Buenos Aires,50 a 54,Mujer,90183
2013,2,Buenos Aires,55 a 59,Mujer,89792
2013,2,Buenos Aires,60 a 64,Mujer,84693
2013,2,Buenos Aires,65 a 69,Mujer,77973
2013,2,Buenos Aires,70 a 74,Mujer,67500
2013,2,Buenos Aires,75 a 79,Mujer,56207
2013,2,Buenos Aires,80+,Varón,43536
2013,2,Buenos Aires,20 a 24,Varón,104110
2013,2,Buenos Aires,25 a 29,Varón,117246
2013,2,Buenos Aires,30 a 34,Varón,116349
2013,2,Buenos Aires,35 a 39,Varón,111330
2013,2,Buenos Aires,40 a 44,Varón,94699
2013,2,Buenos Aires,45 a 49,Varón,79438
2013,2,Buenos Aires,50 a 54,Varón,75821
2013,2,Buenos Aires,55 a 59,Varón,71739
2013,2,Buenos Aires,60 a 64,Varón,64174
2013,2,Buenos Aires,65 a 69,Varón,55541
2013,2,Buenos Aires,70 a 74,Varón,44250
2013,2,Buenos Aires,75 a 79,Varón,32565
2013,6,CABA,80+,Mujer,291747
2013,6,CABA,20 a 24,Mujer,650938
2013,6,CABA,25 a 29,Mujer,625637
2013,6,CABA,30 a 34,Mujer,608207
2013,6,CABA,35 a 39,Mujer,587668
2013,6,CABA,40 a 44,Mujer,511706
2013,6,CABA,45 a 49,Mujer,461300
2013,6,CABA,50 a 54,Mujer,435514
2013,6,CABA,55 a 59,Mujer,403317
2013,6,CABA,60 a 64,Mujer,367645
2013,6,CABA,65 a 69,Mujer,313977
2013,6,CABA,70 a 74,Mujer,250172
2013,6,CABA,75 a 79,Mujer,202198
2013,6,CABA,80+,Varón,140751
2013,6,CABA,20 a 24,Varón,660503
2013,6,CABA,25 a 29,Varón,628689
2013,6,CABA,30 a 34,Varón,603247
2013,6,CABA,35 a 39,Varón,575077
2013,6,CABA,40 a 44,Varón,495245
2013,6,CABA,45 a 49,Varón,439763
2013,6,CABA,50 a 54,Varón,408022
2013,6,CABA,55 a 59,Varón,368409
2013,6,CABA,60 a 64,Varón,322774
2013,6,CABA,65 a 69,Varón,262148
2013,6,CABA,70 a 74,Varón,190442
2013,6,CABA,75 a 79,Varón,134550
2013,10,Catamarca,80+,Mujer,4901
2013,10,Catamarca,20 a 24,Mujer,16454
2013,10,Catamarca,25 a 29,Mujer,14102
2013,10,Catamarca,30 a 34,Mujer,14402
2013,10,Catamarca,35 a 39,Mujer,13933
2013,10,Catamarca,40 a 44,Mujer,11493
2013,10,Catamarca,45 a 49,Mujer,9900
2013,10,Catamarca,50 a 54,Mujer,9091
2013,10,Catamarca,55 a 59,Mujer,8349
2013,10,Catamarca,60 a 64,Mujer,7221
2013,10,Catamarca,65 a 69,Mujer,5771
2013,10,Catamarca,70 a 74,Mujer,4407
2013,10,Catamarca,75 a 79,Mujer,3434
2013,10,Catamarca,80+,Varón,2645
2013,10,Catamarca,20 a 24,Varón,17152
2013,10,Catamarca,25 a 29,Varón,14350
2013,10,Catamarca,30 a 34,Varón,14384
2013,10,Catamarca,35 a 39,Varón,13813
2013,10,Catamarca,40 a 44,Varón,11475
2013,10,Catamarca,45 a 49,Varón,9870
2013,10,Catamarca,50 a 54,Varón,9091
2013,10,Catamarca,55 a 59,Varón,8334
2013,10,Catamarca,60 a 64,Varón,7053
2013,10,Catamarca,65 a 69,Varón,5296
2013,10,Catamarca,70 a 74,Varón,3716
2013,10,Catamarca,75 a 79,Varón,2518
2013,14,Chaco,80+,Mujer,64509
2013,14,Chaco,20 a 24,Mujer,145119
2013,14,Chaco,25 a 29,Mujer,137220
2013,14,Chaco,30 a 34,Mujer,132341
2013,14,Chaco,35 a 39,Mujer,123777
2013,14,Chaco,40 a 44,Mujer,105304
2013,14,Chaco,45 a 49,Mujer,97005
2013,14,Chaco,50 a 54,Mujer,92903
2013,14,Chaco,55 a 59,Mujer,86134
2013,14,Chaco,60 a 64,Mujer,80959
2013,14,Chaco,65 a 69,Mujer,70902
2013,14,Chaco,70 a 74,Mujer,56997
2013,14,Chaco,75 a 79,Mujer,45571
2013,14,Chaco,80+,Varón,31092
2013,14,Chaco,20 a 24,Varón,146555
2013,14,Chaco,25 a 29,Varón,137107
2013,14,Chaco,30 a 34,Varón,131697
2013,14,Chaco,35 a 39,Varón,121978
2013,14,Chaco,40 a 44,Varón,101388
2013,14,Chaco,45 a 49,Varón,91854
2013,14,Chaco,50 a 54,Varón,87130
2013,14,Chaco,55 a 59,Varón,78434
2013,14,Chaco,60 a 64,Varón,70474
2013,14,Chaco,65 a 69,Varón,58469
2013,14,Chaco,70 a 74,Varón,43329
2013,14,Chaco,75 a 79,Varón,30556
2013,18,Chubut,80+,Mujer,12227
2013,18,Chubut,20 a 24,Mujer,48842
2013,18,Chubut,25 a 29,Mujer,40442
2013,18,Chubut,30 a 34,Mujer,36927
2013,18,Chubut,35 a 39,Mujer,34438
2013,18,Chubut,40 a 44,Mujer,29749
2013,18,Chubut,45 a 49,Mujer,27671
2013,18,Chubut,50 a 54,Mujer,26227
2013,18,Chubut,55 a 59,Mujer,23338
2013,18,Chubut,60 a 64,Mujer,19715
2013,18,Chubut,65 a 69,Mujer,15598
2013,18,Chubut,70 a 74,Mujer,12293
2013,18,Chubut,75 a 79,Mujer,9523
2013,18,Chubut,80+,Varón,6752
2013,18,Chubut,20 a 24,Varón,48390
2013,18,Chubut,25 a 29,Varón,38652
2013,18,Chubut,30 a 34,Varón,35142
2013,18,Chubut,35 a 39,Varón,32029
2013,18,Chubut,40 a 44,Varón,27661
2013,18,Chubut,45 a 49,Varón,26158
2013,18,Chubut,50 a 54,Varón,24960
2013,18,Chubut,55 a 59,Varón,22517
2013,18,Chubut,60 a 64,Varón,19105
2013,18,Chubut,65 a 69,Varón,14372
2013,18,Chubut,70 a 74,Varón,10113
2013,18,Chubut,75 a 79,Varón,6691
2013,22,Córdoba,80+,Mujer,10725
2013,22,Córdoba,20 a 24,Mujer,51842
2013,22,Córdoba,25 a 29,Mujer,43448
2013,22,Córdoba,30 a 34,Mujer,40936
2013,22,Córdoba,35 a 39,Mujer,36884
2013,22,Córdoba,40 a 44,Mujer,30886
2013,22,Córdoba,45 a 49,Mujer,28165
2013,22,Córdoba,50 a 54,Mujer,26534
2013,22,Córdoba,55 a 59,Mujer,23466
2013,22,Córdoba,60 a 64,Mujer,18934
2013,22,Córdoba,65 a 69,Mujer,14505
2013,22,Córdoba,70 a 74,Mujer,11575
2013,22,Córdoba,75 a 79,Mujer,8910
2013,22,Córdoba,80+,Varón,5918
2013,22,Córdoba,20 a 24,Varón,51684
2013,22,Córdoba,25 a 29,Varón,41572
2013,22,Córdoba,30 a 34,Varón,38847
2013,22,Córdoba,35 a 39,Varón,34923
2013,22,Córdoba,40 a 44,Varón,29101
2013,22,Córdoba,45 a 49,Varón,26813
2013,22,Córdoba,50 a 54,Varón,25595
2013,22,Córdoba,55 a 59,Varón,22885
2013,22,Córdoba,60 a 64,Varón,18307
2013,22,Córdoba,65 a 69,Varón,13256
2013,22,Córdoba,70 a 74,Varón,9349
2013,22,Córdoba,75 a 79,Varón,6322
2013,26,Corrientes,80+,Mujer,5789
2013,26,Corrientes,20 a 24,Mujer,21731
2013,26,Corrientes,25 a 29,Mujer,21697
2013,26,Corrientes,30 a 34,Mujer,22605
2013,26,Corrientes,35 a 39,Mujer,21057
2013,26,Corrientes,40 a 44,Mujer,17200
2013,26,Corrientes,45 a 49,Mujer,14964
2013,26,Corrientes,50 a 54,Mujer,13768
2013,26,Corrientes,55 a 59,Mujer,12077
2013,26,Corrientes,60 a 64,Mujer,10042
2013,26,Corrientes,65 a 69,Mujer,7875
2013,26,Corrientes,70 a 74,Mujer,5987
2013,26,Corrientes,75 a 79,Mujer,4466
2013,26,Corrientes,80+,Varón,3249
2013,26,Corrientes,20 a 24,Varón,22353
2013,26,Corrientes,25 a 29,Varón,22204
2013,26,Corrientes,30 a 34,Varón,23352
2013,26,Corrientes,35 a 39,Varón,21477
2013,26,Corrientes,40 a 44,Varón,17231
2013,26,Corrientes,45 a 49,Varón,14837
2013,26,Corrientes,50 a 54,Varón,13696
2013,26,Corrientes,55 a 59,Varón,11835
2013,26,Corrientes,60 a 64,Varón,9583
2013,26,Corrientes,65 a 69,Varón,7115
2013,26,Corrientes,70 a 74,Varón,4948
2013,26,Corrientes,75 a 79,Varón,3233
2013,30,Entre Ríos,80+,Mujer,22085
2013,30,Entre Ríos,20 a 24,Mujer,52436
2013,30,Entre Ríos,25 a 29,Mujer,47664
2013,30,Entre Ríos,30 a 34,Mujer,47276
2013,30,Entre Ríos,35 a 39,Mujer,44893
2013,30,Entre Ríos,40 a 44,Mujer,38665
2013,30,Entre Ríos,45 a 49,Mujer,35535
2013,30,Entre Ríos,50 a 54,Mujer,34277
2013,30,Entre Ríos,55 a 59,Mujer,31389
2013,30,Entre Ríos,60 a 64,Mujer,28192
2013,30,Entre Ríos,65 a 69,Mujer,24230
2013,30,Entre Ríos,70 a 74,Mujer,19783
2013,30,Entre Ríos,75 a 79,Mujer,15897
2013,30,Entre Ríos,80+,Varón,9807
2013,30,Entre Ríos,20 a 24,Varón,53552
2013,30,Entre Ríos,25 a 29,Varón,47493
2013,30,Entre Ríos,30 a 34,Varón,46376
2013,30,Entre Ríos,35 a 39,Varón,43979
2013,30,Entre Ríos,40 a 44,Varón,37884
2013,30,Entre Ríos,45 a 49,Varón,34358
2013,30,Entre Ríos,50 a 54,Varón,32220
2013,30,Entre Ríos,55 a 59,Varón,29158
2013,30,Entre Ríos,60 a 64,Varón,25670
2013,30,Entre Ríos,65 a 69,Varón,20648
2013,30,Entre Ríos,70 a 74,Varón,15304
2013,30,Entre Ríos,75 a 79,Varón,10317
2013,34,Formosa,80+,Mujer,5024
2013,34,Formosa,20 a 24,Mujer,25494
2013,34,Formosa,25 a 29,Mujer,19919
2013,34,Formosa,30 a 34,Mujer,19217
2013,34,Formosa,35 a 39,Mujer,18177
2013,34,Formosa,40 a 44,Mujer,15931
2013,34,Formosa,45 a 49,Mujer,14547
2013,34,Formosa,50 a 54,Mujer,13383
2013,34,Formosa,55 a 59,Mujer,12029
2013,34,Formosa,60 a 64,Mujer,9660
2013,34,Formosa,65 a 69,Mujer,7437
2013,34,Formosa,70 a 74,Mujer,5797
2013,34,Formosa,75 a 79,Mujer,4258
2013,34,Formosa,80+,Varón,3646
2013,34,Formosa,20 a 24,Varón,25748
2013,34,Formosa,25 a 29,Varón,18771
2013,34,Formosa,30 a 34,Varón,17843
2013,34,Formosa,35 a 39,Varón,16914
2013,34,Formosa,40 a 44,Varón,14991
2013,34,Formosa,45 a 49,Varón,14278
2013,34,Formosa,50 a 54,Varón,13368
2013,34,Formosa,55 a 59,Varón,11753
2013,34,Formosa,60 a 64,Varón,9532
2013,34,Formosa,65 a 69,Varón,7075
2013,34,Formosa,70 a 74,Varón,5287
2013,34,Formosa,75 a 79,Varón,3672
2013,38,Jujuy,80+,Mujer,6693
2013,38,Jujuy,20 a 24,Mujer,31299
2013,38,Jujuy,25 a 29,Mujer,26803
2013,38,Jujuy,30 a 34,Mujer,27364
2013,38,Jujuy,35 a 39,Mujer,25926
2013,38,Jujuy,40 a 44,Mujer,21366
2013,38,Jujuy,45 a 49,Mujer,18247
2013,38,Jujuy,50 a 54,Mujer,16771
2013,38,Jujuy,55 a 59,Mujer,15152
2013,38,Jujuy,60 a 64,Mujer,12939
2013,38,Jujuy,65 a 69,Mujer,10271
2013,38,Jujuy,70 a 74,Mujer,7728
2013,38,Jujuy,75 a 79,Mujer,5636
2013,38,Jujuy,80+,Varón,4229
2013,38,Jujuy,20 a 24,Varón,31398
2013,38,Jujuy,25 a 29,Varón,25957
2013,38,Jujuy,30 a 34,Varón,26488
2013,38,Jujuy,35 a 39,Varón,25051
2013,38,Jujuy,40 a 44,Varón,20181
2013,38,Jujuy,45 a 49,Varón,16804
2013,38,Jujuy,50 a 54,Varón,15133
2013,38,Jujuy,55 a 59,Varón,13556
2013,38,Jujuy,60 a 64,Varón,11641
2013,38,Jujuy,65 a 69,Varón,8940
2013,38,Jujuy,70 a 74,Varón,6494
2013,38,Jujuy,75 a 79,Varón,4517
2013,42,La Pampa,80+,Mujer,6036
2013,42,La Pampa,20 a 24,Mujer,12932
2013,42,La Pampa,25 a 29,Mujer,11994
2013,42,La Pampa,30 a 34,Mujer,12143
2013,42,La Pampa,35 a 39,Mujer,11676
2013,42,La Pampa,40 a 44,Mujer,10403
2013,42,La Pampa,45 a 49,Mujer,9728
2013,42,La Pampa,50 a 54,Mujer,9159
2013,42,La Pampa,55 a 59,Mujer,8214
2013,42,La Pampa,60 a 64,Mujer,7506
2013,42,La Pampa,65 a 69,Mujer,6567
2013,42,La Pampa,70 a 74,Mujer,5371
2013,42,La Pampa,75 a 79,Mujer,4241
2013,42,La Pampa,80+,Varón,3313
2013,42,La Pampa,20 a 24,Varón,13467
2013,42,La Pampa,25 a 29,Varón,12199
2013,42,La Pampa,30 a 34,Varón,12148
2013,42,La Pampa,35 a 39,Varón,11616
2013,42,La Pampa,40 a 44,Varón,10173
2013,42,La Pampa,45 a 49,Varón,9576
2013,42,La Pampa,50 a 54,Varón,9100
2013,42,La Pampa,55 a 59,Varón,8204
2013,42,La Pampa,60 a 64,Varón,7349
2013,42,La Pampa,65 a 69,Varón,6122
2013,42,La Pampa,70 a 74,Varón,4613
2013,42,La Pampa,75 a 79,Varón,3161
2013,46,La Rioja,80+,Mujer,3825
2013,46,La Rioja,20 a 24,Mujer,17103
2013,46,La Rioja,25 a 29,Mujer,14651
2013,46,La Rioja,30 a 34,Mujer,14003
2013,46,La Rioja,35 a 39,Mujer,13060
2013,46,La Rioja,40 a 44,Mujer,10476
2013,46,La Rioja,45 a 49,Mujer,9177
2013,46,La Rioja,50 a 54,Mujer,8438
2013,46,La Rioja,55 a 59,Mujer,7427
2013,46,La Rioja,60 a 64,Mujer,6336
2013,46,La Rioja,65 a 69,Mujer,4864
2013,46,La Rioja,70 a 74,Mujer,3709
2013,46,La Rioja,75 a 79,Mujer,2856
2013,46,La Rioja,80+,Varón,2150
2013,46,La Rioja,20 a 24,Varón,17165
2013,46,La Rioja,25 a 29,Varón,14479
2013,46,La Rioja,30 a 34,Varón,13856
2013,46,La Rioja,35 a 39,Varón,12790
2013,46,La Rioja,40 a 44,Varón,10354
2013,46,La Rioja,45 a 49,Varón,9109
2013,46,La Rioja,50 a 54,Varón,8427
2013,46,La Rioja,55 a 59,Varón,7481
2013,46,La Rioja,60 a 64,Varón,6205
2013,46,La Rioja,65 a 69,Varón,4608
2013,46,La Rioja,70 a 74,Varón,3180
2013,46,La Rioja,75 a 79,Varón,2090
2013,50,Mendoza,80+,Mujer,29364
2013,50,Mendoza,20 a 24,Mujer,77907
2013,50,Mendoza,25 a 29,Mujer,71691
2013,50,Mendoza,30 a 34,Mujer,67779
2013,50,Mendoza,35 a 39,Mujer,64163
2013,50,Mendoza,40 a 44,Mujer,54916
2013,50,Mendoza,45 a 49,Mujer,48865
2013,50,Mendoza,50 a 54,Mujer,46442
2013,50,Mendoza,55 a 59,Mujer,44433
2013,50,Mendoza,60 a 64,Mujer,41621
2013,50,Mendoza,65 a 69,Mujer,35413
2013,50,Mendoza,70 a 74,Mujer,27657
2013,50,Mendoza,75 a 79,Mujer,21283
2013,50,Mendoza,80+,Varón,16331
2013,50,Mendoza,20 a 24,Varón,79661
2013,50,Mendoza,25 a 29,Varón,72533
2013,50,Mendoza,30 a 34,Varón,67402
2013,50,Mendoza,35 a 39,Varón,62070
2013,50,Mendoza,40 a 44,Varón,52086
2013,50,Mendoza,45 a 49,Varón,45536
2013,50,Mendoza,50 a 54,Varón,42618
2013,50,Mendoza,55 a 59,Varón,39854
2013,50,Mendoza,60 a 64,Varón,36253
2013,50,Mendoza,65 a 69,Varón,29751
2013,50,Mendoza,70 a 74,Varón,21724
2013,50,Mendoza,75 a 79,Varón,15183
2013,54,Misiones,80+,Mujer,9390
2013,54,Misiones,20 a 24,Mujer,52608
2013,54,Misiones,25 a 29,Mujer,43125
2013,54,Misiones,30 a 34,Mujer,40564
2013,54,Misiones,35 a 39,Mujer,37105
2013,54,Misiones,40 a 44,Mujer,31666
2013,54,Misiones,45 a 49,Mujer,28722
2013,54,Misiones,50 a 54,Mujer,26539
2013,54,Misiones,55 a 59,Mujer,22580
2013,54,Misiones,60 a 64,Mujer,18125
2013,54,Misiones,65 a 69,Mujer,13794
2013,54,Misiones,70 a 74,Mujer,10574
2013,54,Misiones,75 a 79,Mujer,8000
2013,54,Misiones,80+,Varón,6096
2013,54,Misiones,20 a 24,Varón,52457
2013,54,Misiones,25 a 29,Varón,41629
2013,54,Misiones,30 a 34,Varón,39023
2013,54,Misiones,35 a 39,Varón,35895
2013,54,Misiones,40 a 44,Varón,30562
2013,54,Misiones,45 a 49,Varón,28098
2013,54,Misiones,50 a 54,Varón,26648
2013,54,Misiones,55 a 59,Varón,22904
2013,54,Misiones,60 a 64,Varón,18164
2013,54,Misiones,65 a 69,Varón,13240
2013,54,Misiones,70 a 74,Varón,9526
2013,54,Misiones,75 a 79,Varón,6459
2013,58,Neuquén,80+,Mujer,5424
2013,58,Neuquén,20 a 24,Mujer,24834
2013,58,Neuquén,25 a 29,Mujer,23772
2013,58,Neuquén,30 a 34,Mujer,24157
2013,58,Neuquén,35 a 39,Mujer,23183
2013,58,Neuquén,40 a 44,Mujer,19836
2013,58,Neuquén,45 a 49,Mujer,17463
2013,58,Neuquén,50 a 54,Mujer,15768
2013,58,Neuquén,55 a 59,Mujer,13398
2013,58,Neuquén,60 a 64,Mujer,10987
2013,58,Neuquén,65 a 69,Mujer,8293
2013,58,Neuquén,70 a 74,Mujer,5947
2013,58,Neuquén,75 a 79,Mujer,4273
2013,58,Neuquén,80+,Varón,3096
2013,58,Neuquén,20 a 24,Varón,25809
2013,58,Neuquén,25 a 29,Varón,23937
2013,58,Neuquén,30 a 34,Varón,23580
2013,58,Neuquén,35 a 39,Varón,22630
2013,58,Neuquén,40 a 44,Varón,19098
2013,58,Neuquén,45 a 49,Varón,16534
2013,58,Neuquén,50 a 54,Varón,14976
2013,58,Neuquén,55 a 59,Varón,12896
2013,58,Neuquén,60 a 64,Varón,10487
2013,58,Neuquén,65 a 69,Varón,7701
2013,58,Neuquén,70 a 74,Varón,5157
2013,58,Neuquén,75 a 79,Varón,3259
2013,62,Río Negro,80+,Mujer,8250
2013,62,Río Negro,20 a 24,Mujer,27405
2013,62,Río Negro,25 a 29,Mujer,25372
2013,62,Río Negro,30 a 34,Mujer,26274
2013,62,Río Negro,35 a 39,Mujer,25303
2013,62,Río Negro,40 a 44,Mujer,21492
2013,62,Río Negro,45 a 49,Mujer,19352
2013,62,Río Negro,50 a 54,Mujer,17976
2013,62,Río Negro,55 a 59,Mujer,15863
2013,62,Río Negro,60 a 64,Mujer,13693
2013,62,Río Negro,65 a 69,Mujer,11118
2013,62,Río Negro,70 a 74,Mujer,8302
2013,62,Río Negro,75 a 79,Mujer,6145
2013,62,Río Negro,80+,Varón,5005
2013,62,Río Negro,20 a 24,Varón,28362
2013,62,Río Negro,25 a 29,Varón,25749
2013,62,Río Negro,30 a 34,Varón,25843
2013,62,Río Negro,35 a 39,Varón,24541
2013,62,Río Negro,40 a 44,Varón,21048
2013,62,Río Negro,45 a 49,Varón,18695
2013,62,Río Negro,50 a 54,Varón,17308
2013,62,Río Negro,55 a 59,Varón,15341
2013,62,Río Negro,60 a 64,Varón,13213
2013,62,Río Negro,65 a 69,Varón,10378
2013,62,Río Negro,70 a 74,Varón,7343
2013,62,Río Negro,75 a 79,Varón,4908
2013,66,Salta,80+,Mujer,12357
2013,66,Salta,20 a 24,Mujer,58134
